ID,Politician,Party,Stance,Naming-Form
1014496137116561408,Dietmar Bartsch,Die Linke,positive,FNLN
1013153873245163520,Dietmar Bartsch,Die Linke,negative,TLN
1015322165049200640,Dietmar Bartsch,Die Linke,neither,TFNLN
1018066070077427712,Dietmar Bartsch,Die Linke,neither,LN
1006926951435694080,Dietmar Bartsch,Die Linke,positive,TFNLN
1014466266768334848,Dietmar Bartsch,Die Linke,negative,LN
1009318053086138368,Frank-Walter Steinmeier,SPD,positive,FNLN
1004438757779693570,Frank-Walter Steinmeier,SPD,neither,LN
1009145925854351361,Frank-Walter Steinmeier,SPD,positive,FNLN
1018066370972569600,Frank-Walter Steinmeier,SPD,neither,LN
1012960813831938048,Frank-Walter Steinmeier,SPD,positive,FNLN
1018460298108338176,Frank-Walter Steinmeier,SPD,negative,LN
1016029803252723712,Frank-Walter Steinmeier,SPD,neither,FNLN
1012731680984125440,Frank-Walter Steinmeier,SPD,positive,FNLN
1008656334064111616,Frank-Walter Steinmeier,SPD,neither,FNLN
1007987484263895042,Frank-Walter Steinmeier,SPD,positive,TFNLN
1007965532140769282,Frank-Walter Steinmeier,SPD,positive,TFNLN
1009324451387854849,Frank-Walter Steinmeier,SPD,neither,FNLN
1008042668495077376,Frank-Walter Steinmeier,SPD,neither,LN
1006431728565739520,Frank-Walter Steinmeier,SPD,positive,LN
1012947839956193280,Frank-Walter Steinmeier,SPD,negative,LN
1011283790231166978,Frank-Walter Steinmeier,SPD,neither,LN
1004099691330588677,Frank-Walter Steinmeier,SPD,negative,LN
1016424878281502721,Frank-Walter Steinmeier,SPD,negative,LN
1016010482526932992,Frank-Walter Steinmeier,SPD,negative,LN
1012834172770111488,Frank-Walter Steinmeier,SPD,negative,LN
1016972485697458176,Franziska Giffey,SPD,negative,LN
1008963781807038464,Franziska Giffey,SPD,neither,TFNLN
1016640466266263552,Franziska Giffey,SPD,negative,LN
1009013028136869888,Franziska Giffey,SPD,positive,FNLN
1008630584011317248,Franziska Giffey,SPD,positive,TFNLN
1006118640847114247,Franziska Giffey,SPD,positive,TFNLN
1005897717036568576,Franziska Giffey,SPD,positive,TFNLN
1016654770839392256,Franziska Giffey,SPD,positive,TFNLN
1011949822948073473,Franziska Giffey,SPD,positive,FNLN
1003672933481504768,Franziska Giffey,SPD,positive,TFNLN
1011158209363668992,Franziska Giffey,SPD,negative,LN
1017341933956620290,Franziska Giffey,SPD,positive,TFNLN
1005786668585095168,Franziska Giffey,SPD,positive,TFNLN
1016975565298028544,Franziska Giffey,SPD,positive,TFNLN
1012267057373765632,Franziska Giffey,SPD,positive,TFNLN
1011553032331460610,Franziska Giffey,SPD,negative,LN
1012264832610029569,Franziska Giffey,SPD,positive,TFNLN
1014118122956173318,Franziska Giffey,SPD,neither,FNLN
1010830895320829952,Franziska Giffey,SPD,neither,FNLN
1006461295238025216,Franziska Giffey,SPD,positive,TFNLN
1011552229978005504,Franziska Giffey,SPD,positive,TFNLN
1011545491153281025,Franziska Giffey,SPD,positive,TFNLN
1011942053473914880,Franziska Giffey,SPD,positive,TFNLN
1013321030889279488,Franziska Giffey,SPD,negative,LN
1006177319654961152,Franziska Giffey,SPD,positive,TFNLN
1011162679166238721,Franziska Giffey,SPD,negative,LN
1017272563335094273,Franziska Giffey,SPD,neither,TFNLN
1006103859574566912,Franziska Giffey,SPD,positive,TFNLN
1004386992673652737,Franziska Giffey,SPD,positive,FNLN
1019201487015211008,Franziska Giffey,SPD,positive,FNLN
1006177196443086848,Franziska Giffey,SPD,positive,TFNLN
1012716653472370688,Franziska Giffey,SPD,positive,FNLN
1013795563811360768,Franziska Giffey,SPD,neither,FNLN
1011549866101637121,Franziska Giffey,SPD,neither,LN
1010429236077883393,Franziska Giffey,SPD,neither,TFNLN
1015970360901230593,Franziska Giffey,SPD,positive,FNLN
1011938892361162752,Franziska Giffey,SPD,positive,TFNLN
1014211332416200704,Franziska Giffey,SPD,neither,FNLN
1006185214144663553,Franziska Giffey,SPD,positive,TFNLN
1017287128705896449,Franziska Giffey,SPD,negative,FNLN
1011939133311410176,Franziska Giffey,SPD,positive,TFNLN
1011185750849748992,Franziska Giffey,SPD,negative,LN
1014376153681887232,Franziska Giffey,SPD,negative,FNLN
1003618582478114816,Franziska Giffey,SPD,positive,TFNLN
1014773759209766912,Franziska Giffey,SPD,neither,LN
1011548206033981446,Franziska Giffey,SPD,positive,TFNLN
1011200995957698560,Franziska Giffey,SPD,neither,LN
1017729159139876864,Franziska Giffey,SPD,neither,FNLN
1012713181704310784,Franziska Giffey,SPD,positive,FNLN
1013478251803697155,Franziska Giffey,SPD,negative,LN
1017188091671523328,Franziska Giffey,SPD,negative,FNLN
1009722230803189760,Franziska Giffey,SPD,neither,TFNLN
1009096980948246528,Franziska Giffey,SPD,positive,TFNLN
1009364757755891712,Franziska Giffey,SPD,positive,FNLN
1010132814401036288,Franziska Giffey,SPD,positive,TFNLN
1014814288454868993,Franziska Giffey,SPD,neither,LN
1011898078645932033,Franziska Giffey,SPD,positive,TFNLN
1014876080379920385,Franziska Giffey,SPD,neither,FNLN
1009727688884572160,Franziska Giffey,SPD,neither,TFNLN
1011546583379468289,Franziska Giffey,SPD,positive,TFNLN
1011544049533313024,Franziska Giffey,SPD,positive,TFNLN
1007569758756143104,Franziska Giffey,SPD,neither,TFNLN
1015261800919642113,Franziska Giffey,SPD,neither,TFNLN
1014763363287687168,Franziska Giffey,SPD,positive,FNLN
1012390312206045184,Franziska Giffey,SPD,neither,FNLN
1006180317890301952,Franziska Giffey,SPD,positive,TFNLN
1011123800346423297,Franziska Giffey,SPD,negative,FNLN
1019587563512848385,Franziska Giffey,SPD,neither,TFNLN
1010427083175202817,Franziska Giffey,SPD,positive,TFNLN
1011132945212542976,Franziska Giffey,SPD,negative,LN
1009423059193860097,Franziska Giffey,SPD,neither,FNLN
1003597499431555078,Franziska Giffey,SPD,positive,TFNLN
1010449455164870656,Franziska Giffey,SPD,positive,TFNLN
1008647076765368320,Franziska Giffey,SPD,positive,LN
1013315095567437824,Franziska Giffey,SPD,positive,LN
1011142333553893376,Franziska Giffey,SPD,negative,LN
1011451026132619265,Franziska Giffey,SPD,negative,LN
1011543943585189888,Franziska Giffey,SPD,positive,TFNLN
1007256544415768577,Franziska Giffey,SPD,positive,TFNLN
1013861681376710657,Franziska Giffey,SPD,neither,TFNLN
1014907341081333761,Franziska Giffey,SPD,positive,FNLN
1011543719663865858,Franziska Giffey,SPD,positive,TFNLN
1010434553603854337,Franziska Giffey,SPD,neither,FNLN
1006232703530872832,Franziska Giffey,SPD,neither,FNLN
1006468311167758337,Franziska Giffey,SPD,positive,TFNLN
1011348590848020481,Franziska Giffey,SPD,positive,FNLN
1011536768250851329,Franziska Giffey,SPD,negative,LN
1011357002369503233,Franziska Giffey,SPD,positive,LN
1010888610017619975,Franziska Giffey,SPD,neither,LN
1011544762355191808,Franziska Giffey,SPD,positive,TFNLN
1006173346608885761,Franziska Giffey,SPD,positive,TFNLN
1018927184872988672,Franziska Giffey,SPD,positive,TFNLN
1010434503406505984,Franziska Giffey,SPD,positive,TFNLN
1014823761575636992,Franziska Giffey,SPD,positive,FNLN
1004355609200922626,Franziska Giffey,SPD,negative,FNLN
1006484266115616768,Franziska Giffey,SPD,neither,FNLN
1010429620829769728,Franziska Giffey,SPD,neither,TFNLN
1006125830081310721,Franziska Giffey,SPD,positive,TFNLN
1009349643816329216,Franziska Giffey,SPD,positive,FNLN
1014761691526172672,Franziska Giffey,SPD,positive,LN
1011545786180669440,Franziska Giffey,SPD,positive,TFNLN
1006089869985222656,Franziska Giffey,SPD,positive,FNLN
1019589608634507264,Franziska Giffey,SPD,positive,TFNLN
1016038480013557761,Frauke Petry,AfD/Petry,neither,TFNLN
1004354639838490624,Frauke Petry,AfD/Petry,negative,TLN
1004753370031230977,Frauke Petry,AfD/Petry,neither,TFNLN
1013316571295559680,Frauke Petry,AfD/Petry,neither,FNLN
1016495738338017280,Frauke Petry,AfD/Petry,positive,TFNLN
1009582612824907777,Frauke Petry,AfD/Petry,positive,TFNLN
1007608244922183680,Frauke Petry,AfD/Petry,neither,LN
1010582476601905157,Frauke Petry,AfD/Petry,neither,FNLN
1005579698427039744,Frauke Petry,AfD/Petry,positive,TFNLN
1017506963003932673,Frauke Petry,AfD/Petry,positive,TFNLN
1012026519080914955,Frauke Petry,AfD/Petry,negative,FNLN
1014584814945689603,Frauke Petry,AfD/Petry,neither,TFNLN
1005033922655383552,Frauke Petry,AfD/Petry,negative,FNLN
1009430599923392513,Frauke Petry,AfD/Petry,negative,FNLN
1004783121131364354,Frauke Petry,AfD/Petry,positive,FNLN
1004899851975495680,Frauke Petry,AfD/Petry,neither,FNLN
1014533246216962048,Frauke Petry,AfD/Petry,negative,TFNLN
1005090708695474177,Frauke Petry,AfD/Petry,neither,LN
1007852399220936705,Frauke Petry,AfD/Petry,positive,TFNLN
1011587257961152512,Gerd Müller,CDU/CSU,positive,TFNLN
1013657573516603392,Gerd Müller,CDU/CSU,positive,TFNLN
1019329757148844032,Gerd Müller,CDU/CSU,negative,TLN
1010616670610710528,Gerd Müller,CDU/CSU,neither,LN
1003657206741569542,Gerd Müller,CDU/CSU,neither,TFNLN
1007584728906719234,Gerd Müller,CDU/CSU,positive,TFNLN
1004042277218635777,Gerd Müller,CDU/CSU,neither,TFNLN
1010611536321286145,Gerd Müller,CDU/CSU,positive,FNLN
1012257042193526784,Gerd Müller,CDU/CSU,neither,TFNLN
1014301445296881664,Gerd Müller,CDU/CSU,positive,TFNLN
1005087478494134272,Gerd Müller,CDU/CSU,positive,TFNLN
1011957062543306753,Gerd Müller,CDU/CSU,positive,TFNLN
1010055002407297024,Gerd Müller,CDU/CSU,neither,TFNLN
1016402996522037250,Gerd Müller,CDU/CSU,neither,FNLN
1015656608033132545,Gerd Müller,CDU/CSU,positive,TLN
1011591490597019650,Gerd Müller,CDU/CSU,positive,TFNLN
1011584368656207873,Gerd Müller,CDU/CSU,positive,TFNLN
1012427558367973377,Gerd Müller,CDU/CSU,positive,TFNLN
1013817369121214464,Gerd Müller,CDU/CSU,neither,TFNLN
1016408423447973890,Gerd Müller,CDU/CSU,neither,FNLN
1014596825465139202,Gerd Müller,CDU/CSU,positive,TLN
1012109297021538304,Gerd Müller,CDU/CSU,neither,LN
1005373499056238597,Gregor Gysi,Die Linke,positive,FNLN
1012905782218838017,Gregor Gysi,Die Linke,neither,FNLN
1004324881964634112,Gregor Gysi,Die Linke,positive,FNLN
1007950333165932544,Gregor Gysi,Die Linke,negative,TFNLN
1005060467595857920,Gregor Gysi,Die Linke,neither,TFNLN
1005443960100225024,Gregor Gysi,Die Linke,neither,LN
1005457938817978368,Gregor Gysi,Die Linke,positive,TLN
1005027596533452800,Gregor Gysi,Die Linke,positive,FNLN
1006090500858933248,Gregor Gysi,Die Linke,neither,TFNLN
1006536776398168064,Gregor Gysi,Die Linke,neither,TFNLN
1005794174191456257,Gregor Gysi,Die Linke,positive,LN
1005216346962055169,Helge Braun,CDU/CSU,neither,TFNLN
1009704994315137025,Helge Braun,CDU/CSU,negative,TFNLN
1009458939635884032,Helge Braun,CDU/CSU,positive,TFNLN
1009106828633034756,Helge Braun,CDU/CSU,positive,TFNLN
1011963423427620869,Helge Braun,CDU/CSU,neither,LN
1014633170929704961,Helge Braun,CDU/CSU,neither,FNLN
1018857410935558144,Jörg Meuthen,AfD/Petry,negative,LN
1016941340649775104,Jörg Meuthen,AfD/Petry,positive,TFNLN
1011902047682203648,Jörg Meuthen,AfD/Petry,neither,TFNLN
1006894723552894978,Jörg Meuthen,AfD/Petry,positive,TFNLN
1018406745222340608,Jörg Meuthen,AfD/Petry,positive,LN
1003943979514253313,Jörg Meuthen,AfD/Petry,positive,TFNLN
1017332895692836864,Jörg Meuthen,AfD/Petry,positive,TFNLN
1007267070382432256,Jörg Meuthen,AfD/Petry,positive,TFNLN
1014841216284921857,Jörg Meuthen,AfD/Petry,negative,FNLN
1012223749800779776,Jörg Meuthen,AfD/Petry,positive,LN
1009771847364292608,Jörg Meuthen,AfD/Petry,negative,LN
1010793425342488577,Jörg Meuthen,AfD/Petry,negative,TLN
1019195145110073349,Jörg Meuthen,AfD/Petry,neither,LN
1007390937310474241,Jörg Meuthen,AfD/Petry,positive,TFNLN
1004437250422263808,Jörg Meuthen,AfD/Petry,negative,TFNLN
1011968651543699458,Jörg Meuthen,AfD/Petry,neither,TFNLN
1014041000610852865,Jörg Meuthen,AfD/Petry,positive,TFNLN
1010599254660927489,Jörg Meuthen,AfD/Petry,negative,LN
1013118859962994689,Jörg Meuthen,AfD/Petry,positive,LN
1015282056492933123,Jörg Meuthen,AfD/Petry,negative,LN
1015111297422319617,Jörg Meuthen,AfD/Petry,negative,TLN
1005139254597636102,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013016476163428353,Jörg Meuthen,AfD/Petry,positive,FNLN
1017730356047474688,Jörg Meuthen,AfD/Petry,neither,TLN
1014574489034743808,Jörg Meuthen,AfD/Petry,positive,TFNLN
1005736074885451776,Jörg Meuthen,AfD/Petry,positive,TFNLN
1018391366110507008,Jörg Meuthen,AfD/Petry,positive,TLN
1005767061551935488,Jörg Meuthen,AfD/Petry,neither,LN
1013414343382269953,Jörg Meuthen,AfD/Petry,negative,FNLN
1010441536780292101,Jörg Meuthen,AfD/Petry,neither,LN
1013457118207381505,Jörg Meuthen,AfD/Petry,positive,TFNLN
1012233383823454209,Jörg Meuthen,AfD/Petry,negative,LN
1018645909499011073,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013190965404848130,Jörg Meuthen,AfD/Petry,neither,TFNLN
1014285872601223168,Jörg Meuthen,AfD/Petry,negative,LN
1006177658965757953,Jörg Meuthen,AfD/Petry,negative,LN
1013688417891356672,Jörg Meuthen,AfD/Petry,negative,LN
1005539953449865216,Jörg Meuthen,AfD/Petry,negative,TLN
1013168423604510721,Jörg Meuthen,AfD/Petry,negative,LN
1005079172308496384,Jörg Meuthen,AfD/Petry,negative,TFNLN
1004623532121382917,Jörg Meuthen,AfD/Petry,positive,LN
1005051616897196033,Jörg Meuthen,AfD/Petry,positive,TFNLN
1003710044108619776,Jörg Meuthen,AfD/Petry,neither,TFNLN
1005868481609437184,Jörg Meuthen,AfD/Petry,negative,TLN
1013533707343417350,Jörg Meuthen,AfD/Petry,neither,FNLN
1013054625870696448,Jörg Meuthen,AfD/Petry,neither,TFNLN
1007481959252099072,Jörg Meuthen,AfD/Petry,positive,TFNLN
1016041876791726081,Jörg Meuthen,AfD/Petry,neither,TFNLN
1014740062888751104,Jörg Meuthen,AfD/Petry,positive,LN
1014587085892849665,Jörg Meuthen,AfD/Petry,negative,LN
1013016022151061504,Jörg Meuthen,AfD/Petry,positive,TLN
1016225277133905921,Jörg Meuthen,AfD/Petry,neither,TFNLN
1012223535379615744,Jörg Meuthen,AfD/Petry,positive,TFNLN
1014187226685739009,Jörg Meuthen,AfD/Petry,negative,LN
1018884825204383744,Jörg Meuthen,AfD/Petry,negative,LN
1009476961654145026,Jörg Meuthen,AfD/Petry,positive,TLN
1007427871340744705,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013010069418598400,Jörg Meuthen,AfD/Petry,negative,LN
1005384425453096960,Jörg Meuthen,AfD/Petry,negative,TFNLN
1013309930022080512,Jörg Meuthen,AfD/Petry,negative,LN
1009459777380872194,Jörg Meuthen,AfD/Petry,neither,TFNLN
1011712336736989184,Jörg Meuthen,AfD/Petry,negative,LN
1010469233225068544,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013689498117517312,Jörg Meuthen,AfD/Petry,negative,LN
1018881902512672768,Jörg Meuthen,AfD/Petry,negative,LN
1013118529208504321,Jörg Meuthen,AfD/Petry,positive,LN
1013057037440307201,Jörg Meuthen,AfD/Petry,positive,TFNLN
1006593646043521024,Jörg Meuthen,AfD/Petry,positive,TLN
1010217459524227072,Jörg Meuthen,AfD/Petry,neither,TFNLN
1010217194096091136,Jörg Meuthen,AfD/Petry,positive,TLN
1014910587296518144,Jörg Meuthen,AfD/Petry,negative,LN
1005835937589465088,Jörg Meuthen,AfD/Petry,neither,TFNLN
1015933112021286912,Jörg Meuthen,AfD/Petry,negative,LN
1013512825547968512,Jörg Meuthen,AfD/Petry,negative,TLN
1013317484760502272,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013057434204672005,Jörg Meuthen,AfD/Petry,positive,TFNLN
1018901616936833038,Jörg Meuthen,AfD/Petry,negative,LN
1014769167852101632,Jörg Meuthen,AfD/Petry,positive,TFNLN
1008955806388277248,Jörg Meuthen,AfD/Petry,negative,LN
1013068222663454720,Jörg Meuthen,AfD/Petry,negative,LN
1007896128724066304,Jörg Meuthen,AfD/Petry,neither,LN
1013184407497297920,Jörg Meuthen,AfD/Petry,positive,LN
1008982781370818562,Jörg Meuthen,AfD/Petry,neither,TLN
1014840696107302912,Jörg Meuthen,AfD/Petry,negative,TFNLN
1005801180121923584,Jörg Meuthen,AfD/Petry,positive,TLN
1013470515326078976,Jörg Meuthen,AfD/Petry,neither,LN
1014987418263486466,Jörg Meuthen,AfD/Petry,negative,LN
1014040882235019265,Jörg Meuthen,AfD/Petry,neither,TFNLN
1007528552105955328,Jörg Meuthen,AfD/Petry,positive,TFNLN
1009525859022180355,Jörg Meuthen,AfD/Petry,negative,LN
1007203957289017345,Jörg Meuthen,AfD/Petry,positive,TFNLN
1018891269072936966,Jörg Meuthen,AfD/Petry,neither,LN
1010608348193017856,Jörg Meuthen,AfD/Petry,positive,TFNLN
1014848879689392129,Jörg Meuthen,AfD/Petry,negative,LN
1017848729846583296,Jörg Meuthen,AfD/Petry,positive,TFNLN
1007306382381584385,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013011156397625346,Jörg Meuthen,AfD/Petry,negative,LN
1013196330943074304,Jörg Meuthen,AfD/Petry,neither,TFNLN
1007653849870594048,Jörg Meuthen,AfD/Petry,neither,LN
1010069439709052929,Jörg Meuthen,AfD/Petry,positive,TFNLN
1006126802450993152,Jörg Meuthen,AfD/Petry,positive,LN
1010094446401277952,Jörg Meuthen,AfD/Petry,neither,TFNLN
1003636921598345216,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013535763605139456,Jörg Meuthen,AfD/Petry,negative,LN
1006210398268379137,Jörg Meuthen,AfD/Petry,neither,TFNLN
1017314249511718912,Jörg Meuthen,AfD/Petry,neither,TFNLN
1007185531300540417,Jörg Meuthen,AfD/Petry,positive,TLN
1016724175069896704,Jörg Meuthen,AfD/Petry,neither,LN
1013063787757305857,Jörg Meuthen,AfD/Petry,positive,TFNLN
1017125304400302081,Jörg Meuthen,AfD/Petry,negative,LN
1009787534212321280,Jörg Meuthen,AfD/Petry,positive,FNLN
1013529430529060865,Jörg Meuthen,AfD/Petry,negative,LN
1007191660089040896,Jörg Meuthen,AfD/Petry,negative,TFNLN
1013156848889946112,Jörg Meuthen,AfD/Petry,negative,LN
1007263908401434625,Jörg Meuthen,AfD/Petry,positive,TFNLN
1007634991386423296,Jörg Meuthen,AfD/Petry,neither,LN
1019326791775936512,Jörg Meuthen,AfD/Petry,neither,TFNLN
1005505393609641985,Jörg Meuthen,AfD/Petry,negative,LN
1006499702546759680,Jörg Meuthen,AfD/Petry,negative,LN
1014164644754350081,Jörg Meuthen,AfD/Petry,positive,TLN
1012236451298324481,Jörg Meuthen,AfD/Petry,negative,TLN
1016770823993090050,Jörg Meuthen,AfD/Petry,positive,TFNLN
1011424696737386496,Jörg Meuthen,AfD/Petry,positive,TFNLN
1017796463315836929,Jörg Meuthen,AfD/Petry,negative,LN
1009868051607687168,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013030872335781888,Jörg Meuthen,AfD/Petry,neither,FNLN
1008414733521825792,Jörg Meuthen,AfD/Petry,negative,TLN
1018896114756521984,Jörg Meuthen,AfD/Petry,negative,LN
1015293485077889024,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013333357990699008,Jörg Meuthen,AfD/Petry,negative,LN
1018866960636022785,Jörg Meuthen,AfD/Petry,negative,LN
1007483369297285120,Jörg Meuthen,AfD/Petry,positive,TFNLN
1009395218666475520,Jörg Meuthen,AfD/Petry,neither,LN
1009636688157724672,Jörg Meuthen,AfD/Petry,neither,LN
1011873426246643712,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013888396597645314,Jörg Meuthen,AfD/Petry,negative,LN
1012056252514557952,Jörg Meuthen,AfD/Petry,neither,LN
1010230656855674882,Jörg Meuthen,AfD/Petry,positive,TLN
1014850966204616704,Jörg Meuthen,AfD/Petry,positive,TLN
1007483352167804928,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013408750718341122,Jörg Meuthen,AfD/Petry,negative,LN
1013464794291167240,Jörg Meuthen,AfD/Petry,neither,LN
1013170525651206144,Jörg Meuthen,AfD/Petry,negative,LN
1013339634674397184,Jörg Meuthen,AfD/Petry,neither,FNLN
1003708728032493569,Jörg Meuthen,AfD/Petry,positive,TFNLN
1005726394314379264,Jörg Meuthen,AfD/Petry,negative,TFNLN
1018230951976062976,Jörg Meuthen,AfD/Petry,positive,LN
1013164746189803521,Jörg Meuthen,AfD/Petry,negative,LN
1004828878949568512,Jörg Meuthen,AfD/Petry,positive,TLN
1017692131975102464,Jörg Meuthen,AfD/Petry,positive,TLN
1007882584272097280,Jörg Meuthen,AfD/Petry,positive,TLN
1012297051051307010,Jörg Meuthen,AfD/Petry,negative,TLN
1014445251598192641,Jörg Meuthen,AfD/Petry,neither,TFNLN
1017334990097481728,Jörg Meuthen,AfD/Petry,negative,LN
1013085858956828673,Jörg Meuthen,AfD/Petry,negative,LN
1013012465557409792,Jörg Meuthen,AfD/Petry,neither,TLN
1013527228641050624,Jörg Meuthen,AfD/Petry,negative,LN
1005788974445744128,Jörg Meuthen,AfD/Petry,positive,TLN
1013919664571904000,Jörg Meuthen,AfD/Petry,negative,LN
1013658471928082432,Jörg Meuthen,AfD/Petry,negative,TLN
1014440722722902016,Jörg Meuthen,AfD/Petry,negative,LN
1014836865847975936,Jörg Meuthen,AfD/Petry,negative,TLN
1006558941218836480,Jörg Meuthen,AfD/Petry,positive,FNLN
1019229661522464770,Jörg Meuthen,AfD/Petry,positive,TFNLN
1004994294883799040,Jörg Meuthen,AfD/Petry,negative,LN
1011293668421062657,Jörg Meuthen,AfD/Petry,positive,LN
1014163774486470658,Jörg Meuthen,AfD/Petry,positive,TFNLN
1007443865618526208,Jörg Meuthen,AfD/Petry,positive,TFNLN
1012219405764300800,Jörg Meuthen,AfD/Petry,negative,TLN
1014932802574475266,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013283968542703617,Jörg Meuthen,AfD/Petry,neither,TFNLN
1013070558831968256,Jörg Meuthen,AfD/Petry,positive,FNLN
1010544461024256000,Jörg Meuthen,AfD/Petry,negative,TLN
1011202489637580800,Jörg Meuthen,AfD/Petry,negative,TLN
1011377189068181504,Jörg Meuthen,AfD/Petry,negative,TFNLN
1005163960046415874,Jörg Meuthen,AfD/Petry,negative,LN
1019624302210158598,Jörg Meuthen,AfD/Petry,neither,TFNLN
1010379302872010752,Jörg Meuthen,AfD/Petry,neither,TLN
1008653084942323712,Jörg Meuthen,AfD/Petry,positive,TFNLN
1005473948581195776,Jörg Meuthen,AfD/Petry,negative,LN
1013316195800543232,Jörg Meuthen,AfD/Petry,negative,LN
1019224141998813184,Jörg Meuthen,AfD/Petry,neither,TFNLN
1006555239594459137,Jörg Meuthen,AfD/Petry,positive,TFNLN
1015977947705102336,Jörg Meuthen,AfD/Petry,negative,LN
1015885350143741952,Jörg Meuthen,AfD/Petry,neither,TFNLN
1007355873021186048,Jörg Meuthen,AfD/Petry,neither,TFNLN
1018894521206280197,Jörg Meuthen,AfD/Petry,negative,LN
1014886694670225408,Jörg Meuthen,AfD/Petry,positive,TFNLN
1010772007032688640,Jörg Meuthen,AfD/Petry,negative,TLN
1005071592056029184,Jörg Meuthen,AfD/Petry,positive,LN
1008329525904756737,Jörg Meuthen,AfD/Petry,positive,TFNLN
1013007369842896896,Jörg Meuthen,AfD/Petry,negative,LN
1006093875109384193,Jörg Meuthen,AfD/Petry,neither,TFNLN
1009387550249836546,Karamba Diaby,SPD,neither,TFNLN
1013547878646714368,Karamba Diaby,SPD,positive,FNLN
1009562326419296256,Karamba Diaby,SPD,positive,TFNLN
1009304861039583233,Karamba Diaby,SPD,positive,FNLN
1009460755647877120,Karamba Diaby,SPD,positive,TFNLN
1008073986528481280,Karamba Diaby,SPD,positive,FNLN
1012641376348057600,Karamba Diaby,SPD,positive,TFNLN
1016632681675796480,Karamba Diaby,SPD,positive,LN
1009570157725876226,Karamba Diaby,SPD,negative,FNLN
1008422988469932034,Karamba Diaby,SPD,positive,TFNLN
1005438776137736194,Karamba Diaby,SPD,positive,TFNLN
1008427215913136129,Karamba Diaby,SPD,neither,FNLN
1005163960511983617,Karamba Diaby,SPD,neither,TFNLN
1008305907292409856,Karamba Diaby,SPD,neither,FNLN
1009415537171058688,Karamba Diaby,SPD,positive,FNLN
1013913840680161280,Karl Lauterbach,SPD,neither,TLN
1018943347413651456,Karl Lauterbach,SPD,negative,TLN
1009538360690520069,Karl Lauterbach,SPD,neither,FNLN
1004702805481975809,Karl Lauterbach,SPD,negative,LN
1014736524129259521,Karl Lauterbach,SPD,positive,LN
1018578135741337603,Karl Lauterbach,SPD,negative,LN
1019240499218210816,Karl Lauterbach,SPD,negative,LN
1019285393659912198,Karl Lauterbach,SPD,negative,LN
1011322442202124288,Karl Lauterbach,SPD,negative,LN
1010112176974155777,Karl Lauterbach,SPD,negative,FNLN
1011612647798792192,Karl Lauterbach,SPD,negative,TLN
1019340833357815809,Karl Lauterbach,SPD,negative,FNLN
1018959009070616576,Karl Lauterbach,SPD,positive,TLN
1014034503625531393,Karl Lauterbach,SPD,neither,LN
1007559273868611584,Karl Lauterbach,SPD,negative,FNLN
1010358085377052672,Karl Lauterbach,SPD,negative,TLN
1008375381915824128,Karl Lauterbach,SPD,negative,LN
1017415210250862592,Karl Lauterbach,SPD,negative,LN
1016800365344382981,Karl Lauterbach,SPD,neither,LN
1016924821299650560,Karl Lauterbach,SPD,negative,TLN
1014061995111469057,Karl Lauterbach,SPD,negative,LN
1012325092574023682,Karl Lauterbach,SPD,negative,LN
1011714596435095552,Karl Lauterbach,SPD,negative,LN
1016319134974595072,Karl Lauterbach,SPD,negative,LN
1004053716930969600,Karl Lauterbach,SPD,neither,TLN
1007293022449684481,Karl Lauterbach,SPD,positive,TFNLN
1014790836117221376,Karl Lauterbach,SPD,negative,TLN
1014585899970125831,Karl Lauterbach,SPD,negative,LN
1009222998698745856,Karl Lauterbach,SPD,neither,TFNLN
1010482279943196673,Katarina Barley,SPD,neither,LN
1011204691756244992,Katarina Barley,SPD,neither,FNLN
1016432395933896704,Katarina Barley,SPD,neither,TFNLN
1004645820589920256,Katarina Barley,SPD,negative,LN
1016357779462901762,Katarina Barley,SPD,positive,TFNLN
1003943827923750912,Katarina Barley,SPD,positive,FNLN
1014801733808279552,Katarina Barley,SPD,negative,TFNLN
1006770378235105280,Kristina Schröder,CDU/CSU,neither,LN
1006948583483101184,Kristina Schröder,CDU/CSU,negative,TLN
1013887271353966593,Kristina Schröder,CDU/CSU,negative,TLN
1007305999785578497,Norbert Lammert,CDU/CSU,positive,FNLN
1006513552247676929,Norbert Lammert,CDU/CSU,neither,TFNLN
1012683520140079105,Norbert Lammert,CDU/CSU,positive,FNLN
1017498452404719616,Norbert Lammert,CDU/CSU,neither,TFNLN
1013742761466630144,Norbert Lammert,CDU/CSU,positive,FNLN
1010541407847747584,Norbert Lammert,CDU/CSU,positive,FNLN
1009798753149218816,Norbert Lammert,CDU/CSU,positive,TFNLN
